Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-05,BB,Total,-88.0,-92.0,-88.0,-90.0,-75.0,27.0
2020-04-05,BB,Christ Church,-93.0,-94.0,,-100.0,-78.0,17.0
2020-04-05,BB,Saint George,-35.0,,-83.0,,-83.0,
2020-04-05,BB,Saint James,-93.0,-100.0,,,-76.0,
2020-04-05,BB,Saint John,,,,,-68.0,
2020-04-05,BB,Saint Lucy,,,,,-71.0,
2020-04-05,BB,Saint Michael,-90.0,-93.0,-100.0,-85.0,-77.0,14.0
2020-04-05,BB,Saint Peter,-75.0,-12.0,,,-79.0,
2020-04-05,BB,Saint Philip,-85.0,-100.0,,,-72.0,
2020-04-05,BB,Saint Thomas,-40.0,,,,-71.0,
2020-04-05,HR,Total,-76.0,-44.0,-30.0,-66.0,-46.0,13.0
2020-04-05,HR,Bjelovar-Bilogora County,-75.0,-42.0,-21.0,-73.0,-45.0,21.0
2020-04-05,HR,Brod-Posavina County,-75.0,-48.0,,-78.0,-45.0,20.0
2020-04-05,HR,City of Zagreb,-77.0,-49.0,-10.0,-65.0,-46.0,14.0
2020-04-05,HR,Dubrovnik-Neretva County,-79.0,-42.0,-49.0,-70.0,-54.0,23.0
2020-04-05,HR,Istria County,-67.0,-43.0,-16.0,-70.0,-41.0,13.0
2020-04-05,HR,Karlovac County,-76.0,-42.0,7.0,-63.0,-47.0,24.0
2020-04-05,HR,Koprivnica-Križevci County,-76.0,-48.0,,,-40.0,22.0
2020-04-05,HR,Krapina-Zagorje County,-82.0,-51.0,,-52.0,-45.0,28.0
2020-04-05,HR,Lika-Senj County,-71.0,-35.0,-55.0,-83.0,-40.0,
2020-04-05,HR,Međimurje County,-80.0,-46.0,,-74.0,-52.0,22.0
2020-04-05,HR,Osijek-Baranja County,-78.0,-33.0,22.0,-71.0,-44.0,11.0
2020-04-05,HR,Požega-Slavonia County,-77.0,-40.0,,-63.0,-44.0,0.0
2020-04-05,HR,Primorje-Gorski Kotar County,-77.0,-46.0,-30.0,-75.0,-45.0,13.0
2020-04-05,HR,Sisak-Moslavina County,-69.0,-47.0,-51.0,-67.0,-37.0,23.0
2020-04-05,HR,Split-Dalmatia County,-79.0,-42.0,-25.0,-75.0,-53.0,16.0
2020-04-05,HR,Varaždin County,-80.0,-44.0,-38.0,-78.0,-42.0,25.0
2020-04-05,HR,Virovitica-Podravina County,-77.0,-36.0,,-70.0,-49.0,1.0
2020-04-05,HR,Vukovar-Srijem County,-73.0,-33.0,,-60.0,-43.0,20.0
2020-04-05,HR,Zadar County,-75.0,-43.0,-13.0,-74.0,-45.0,16.0
2020-04-05,HR,Zagreb County,-79.0,-44.0,-42.0,-63.0,-50.0,13.0
2020-04-05,HR,Šibenik-Knin County,-73.0,-37.0,-9.0,-63.0,-45.0,15.0
2020-04-05,NI,Total,-40.0,-20.0,-25.0,-35.0,-16.0,9.0
2020-04-05,BH,Total,-39.0,-16.0,-31.0,-32.0,-24.0,15.0
2020-04-05,TJ,Total,-6.0,-6.0,0.0,-15.0,6.0,-2.0
2020-04-05,IL,Total,-75.0,6.0,-52.0,-57.0,-60.0,30.0
2020-04-05,JM,Total,-58.0,-39.0,-54.0,-55.0,-33.0,13.0
2020-04-05,GR,Total,-85.0,-45.0,-70.0,-80.0,-55.0,21.0
2020-04-05,LV,Total,-36.0,-6.0,71.0,-26.0,-24.0,4.0
2020-04-05,TG,Total,-42.0,-31.0,-27.0,-53.0,-11.0,17.0
2020-04-05,BE,Total,-76.0,-36.0,-13.0,-60.0,-46.0,15.0
2020-04-05,BE,Brussels,-84.0,-49.0,9.0,-72.0,-57.0,17.0
2020-04-05,BE,Flanders,-75.0,-26.0,-15.0,-55.0,-45.0,14.0
2020-04-05,BE,Wallonia,-78.0,-48.0,-28.0,-62.0,-46.0,15.0
2020-04-05,US,Total,-49.0,-20.0,-20.0,-54.0,-40.0,13.0
2020-04-05,US,Alabama,-50.0,-18.0,-1.0,-40.0,-36.0,12.0
2020-04-05,US,Alaska,-41.0,-17.0,29.0,-52.0,-32.0,9.0
2020-04-05,US,Arizona,-43.0,-19.0,-23.0,-47.0,-37.0,11.0
2020-04-05,US,Arkansas,-36.0,-3.0,25.0,-33.0,-29.0,8.0
2020-04-05,US,California,-53.0,-27.0,-61.0,-59.0,-42.0,16.0
2020-04-05,US,Colorado,-47.0,-21.0,10.0,-58.0,-41.0,12.0
2020-04-05,US,Connecticut,-50.0,-26.0,23.0,-61.0,-38.0,13.0
2020-04-05,US,Delaware,-47.0,-27.0,37.0,-56.0,-39.0,12.0
2020-04-05,US,District of Columbia,-66.0,-33.0,-50.0,-71.0,-49.0,15.0
2020-04-05,US,Florida,-57.0,-33.0,-70.0,-70.0,-45.0,15.0
2020-04-05,US,Georgia,-50.0,-22.0,-13.0,-59.0,-42.0,13.0
2020-04-05,US,Hawaii,-55.0,-26.0,-67.0,-76.0,-46.0,16.0
2020-04-05,US,Idaho,-40.0,-14.0,30.0,-36.0,-39.0,10.0
2020-04-05,US,Illinois,-50.0,-16.0,24.0,-52.0,-39.0,12.0
2020-04-05,US,Indiana,-45.0,-17.0,54.0,-35.0,-37.0,10.0
2020-04-05,US,Iowa,-39.0,1.0,134.0,-28.0,-29.0,8.0
2020-04-05,US,Kansas,-43.0,-18.0,25.0,-30.0,-34.0,10.0
2020-04-05,US,Kentucky,-39.0,-5.0,57.0,-37.0,-36.0,9.0
2020-04-05,US,Louisiana,-46.0,-10.0,-19.0,-54.0,-37.0,12.0
2020-04-05,US,Maine,-50.0,-23.0,20.0,-59.0,-34.0,10.0
2020-04-05,US,Maryland,-47.0,-25.0,35.0,-53.0,-42.0,14.0
2020-04-05,US,Massachusetts,-53.0,-27.0,25.0,-68.0,-42.0,14.0
2020-04-05,US,Michigan,-55.0,-24.0,92.0,-53.0,-44.0,11.0
2020-04-05,US,Minnesota,-46.0,-18.0,98.0,-58.0,-37.0,12.0
2020-04-05,US,Mississippi,-43.0,-14.0,-8.0,-37.0,-35.0,11.0
2020-04-05,US,Missouri,-43.0,-6.0,5.0,-40.0,-34.0,10.0
2020-04-05,US,Montana,-45.0,-17.0,23.0,-40.0,-36.0,9.0
2020-04-05,US,Nebraska,-40.0,-8.0,56.0,-25.0,-27.0,9.0
2020-04-05,US,Nevada,-49.0,-22.0,-46.0,-64.0,-55.0,15.0
2020-04-05,US,New Hampshire,-48.0,-26.0,15.0,-57.0,-37.0,11.0
2020-04-05,US,New Jersey,-66.0,-11.0,26.0,-67.0,-45.0,16.0
2020-04-05,US,New Mexico,-41.0,-11.0,-7.0,-33.0,-35.0,10.0
2020-04-05,US,New York,-59.0,-28.0,-11.0,-68.0,-47.0,15.0
2020-04-05,US,North Carolina,-43.0,-14.0,5.0,-55.0,-38.0,11.0
2020-04-05,US,North Dakota,-50.0,-15.0,-2.0,-44.0,-28.0,11.0
2020-04-05,US,Ohio,-46.0,-18.0,37.0,-39.0,-37.0,11.0
2020-04-05,US,Oklahoma,-41.0,-8.0,-3.0,-30.0,-35.0,10.0
2020-04-05,US,Oregon,-46.0,-18.0,-1.0,-44.0,-39.0,11.0
2020-04-05,US,Pennsylvania,-50.0,-24.0,52.0,-51.0,-39.0,12.0
2020-04-05,US,Rhode Island,-50.0,-25.0,4.0,-59.0,-37.0,13.0
2020-04-05,US,South Carolina,-42.0,-11.0,-24.0,-41.0,-38.0,10.0
2020-04-05,US,South Dakota,-38.0,-3.0,81.0,-36.0,-29.0,9.0
2020-04-05,US,Tennessee,-43.0,-9.0,2.0,-42.0,-38.0,10.0
2020-04-05,US,Texas,-48.0,-23.0,-47.0,-53.0,-39.0,14.0
2020-04-05,US,Utah,-42.0,-13.0,16.0,-49.0,-43.0,10.0
2020-04-05,US,Vermont,-58.0,-34.0,-1.0,-69.0,-42.0,11.0
2020-04-05,US,Virginia,-44.0,-18.0,21.0,-56.0,-39.0,12.0
2020-04-05,US,Washington,-46.0,-21.0,-11.0,-56.0,-42.0,12.0
2020-04-05,US,West Virginia,-40.0,-8.0,28.0,-36.0,-33.0,8.0
2020-04-05,US,Wisconsin,-47.0,-18.0,124.0,-40.0,-33.0,10.0
2020-04-05,US,Wyoming,-39.0,-11.0,22.0,-21.0,-31.0,9.0
2020-04-05,HU,Total,-54.0,-27.0,20.0,-44.0,-29.0,8.0
2020-04-05,HU,Baranya,-60.0,-27.0,53.0,-35.0,-25.0,7.0
2020-04-05,HU,Borsod-Abaúj-Zemplén,-43.0,-27.0,61.0,-23.0,-23.0,6.0
2020-04-05,HU,Budapest,-67.0,-28.0,-26.0,-62.0,-36.0,11.0
2020-04-05,HU,Bács-Kiskun,-49.0,-24.0,27.0,-40.0,-25.0,7.0
2020-04-05,HU,Békés County,-38.0,-21.0,5.0,-36.0,-22.0,6.0
2020-04-05,HU,Csongrád,-55.0,-23.0,7.0,-35.0,-26.0,8.0
2020-04-05,HU,Fejér,-38.0,-27.0,63.0,-39.0,-31.0,7.0
2020-04-05,HU,Gyor-Moson-Sopron,-60.0,-34.0,36.0,-47.0,-35.0,9.0
2020-04-05,HU,Hajdú-Bihar,-52.0,-32.0,59.0,-46.0,-25.0,7.0
2020-04-05,HU,Heves County,-45.0,-29.0,8.0,-32.0,-37.0,10.0
2020-04-05,HU,Jász-Nagykun-Szolnok,-38.0,-21.0,37.0,-40.0,-20.0,6.0
2020-04-05,HU,Komárom-Esztergom,-40.0,-24.0,111.0,-29.0,-25.0,7.0
2020-04-05,HU,Nógrád County,-31.0,-19.0,-29.0,-14.0,-22.0,17.0
2020-04-05,HU,Pest County,-41.0,-26.0,104.0,-19.0,-27.0,8.0
2020-04-05,HU,Somogy County,-41.0,-26.0,49.0,-28.0,-26.0,8.0
2020-04-05,HU,Szabolcs-Szatmár-Bereg,-35.0,-32.0,0.0,-31.0,-23.0,6.0
2020-04-05,HU,Tolna County,-35.0,-27.0,,-36.0,-24.0,17.0
2020-04-05,HU,Vas County,-54.0,-35.0,19.0,-35.0,-34.0,11.0
2020-04-05,HU,Veszprém,-38.0,-25.0,65.0,-22.0,-31.0,7.0
2020-04-05,HU,Zala County,-53.0,-34.0,8.0,-34.0,-34.0,9.0
2020-04-05,UY,Total,-71.0,-36.0,-79.0,-68.0,-35.0,21.0
2020-04-05,UY,Artigas Department,-55.0,-27.0,-68.0,-77.0,-21.0,-3.0
2020-04-05,UY,Canelones Department,-69.0,-42.0,-79.0,-73.0,-32.0,20.0
2020-04-05,UY,Cerro Largo Department,-71.0,-29.0,-78.0,-70.0,-22.0,13.0
2020-04-05,UY,Colonia Department,-79.0,-47.0,-84.0,-92.0,-37.0,20.0
2020-04-05,UY,Durazno Department,-65.0,-33.0,-66.0,-77.0,-24.0,-2.0
2020-04-05,UY,Flores Department,-67.0,-31.0,-68.0,,-17.0,
2020-04-05,UY,Florida Department,-58.0,-34.0,-76.0,-66.0,-26.0,13.0
2020-04-05,UY,Lavalleja Department,-47.0,-27.0,-76.0,-68.0,-24.0,-2.0
2020-04-05,UY,Maldonado Department,-88.0,-61.0,-90.0,-85.0,-56.0,23.0
2020-04-05,UY,Montevideo Department,-68.0,-27.0,-72.0,-53.0,-37.0,22.0
2020-04-05,UY,Paysandú Department,-60.0,-4.0,-75.0,-71.0,-25.0,16.0
2020-04-05,UY,Rivera Department,-65.0,-28.0,-76.0,-58.0,-33.0,14.0
2020-04-05,UY,Rocha Department,-87.0,-70.0,-91.0,-90.0,-35.0,9.0
2020-04-05,UY,Río Negro Department,-67.0,-35.0,-78.0,-68.0,-32.0,-3.0
2020-04-05,UY,Salto Department,-62.0,-33.0,-71.0,-71.0,-28.0,15.0
2020-04-05,UY,San José Department,-56.0,-22.0,-78.0,-55.0,-24.0,17.0
2020-04-05,UY,Soriano Department,-61.0,-29.0,-78.0,,-23.0,13.0
2020-04-05,UY,Tacuarembó Department,-64.0,-36.0,-76.0,-73.0,-25.0,14.0
2020-04-05,UY,Treinta y Tres Department,-55.0,-5.0,-78.0,-37.0,-17.0,
2020-04-05,BO,Total,-93.0,-94.0,-89.0,-91.0,-71.0,35.0
2020-04-05,SK,Total,-77.0,-88.0,26.0,-55.0,-36.0,8.0
2020-04-05,SK,Banská Bystrica Region,-78.0,-88.0,39.0,-52.0,-31.0,7.0
2020-04-05,SK,Bratislava Region,-78.0,-90.0,32.0,-58.0,-36.0,11.0
2020-04-05,SK,Košice Region,-77.0,-89.0,59.0,-55.0,-34.0,7.0
2020-04-05,SK,Nitra Region,-78.0,-89.0,68.0,-50.0,-34.0,8.0
2020-04-05,SK,Prešov Region,-78.0,-87.0,-32.0,-62.0,-38.0,8.0
2020-04-05,SK,Trenčín Region,-73.0,-87.0,35.0,-52.0,-39.0,7.0
2020-04-05,SK,Trnava Region,-77.0,-87.0,106.0,-53.0,-38.0,8.0
2020-04-05,SK,Žilina Region,-78.0,-85.0,13.0,-58.0,-39.0,7.0
2020-04-05,SA,Total,-55.0,-24.0,-52.0,-76.0,-47.0,23.0
2020-04-05,NG,Total,-49.0,-36.0,-34.0,-46.0,-14.0,19.0
2020-04-05,BF,Total,-31.0,-25.0,-19.0,-51.0,-3.0,14.0
2020-04-05,EC,Total,-82.0,-64.0,-78.0,-78.0,-59.0,25.0
2020-04-05,CR,Total,-74.0,-41.0,-74.0,-70.0,-43.0,21.0
2020-04-05,KW,Total,-59.0,-33.0,-51.0,-52.0,-48.0,25.0
2020-04-05,KW,Al Ahmadi Governorate,-57.0,-32.0,-44.0,-38.0,-39.0,23.0
2020-04-05,KW,Al Asimah Governate,-70.0,-37.0,-60.0,-55.0,-54.0,23.0
2020-04-05,KW,Al Farwaniyah Governorate,-53.0,-36.0,-51.0,-60.0,-45.0,28.0
2020-04-05,KW,Al Jahra Governorate,-51.0,-30.0,-32.0,-21.0,-35.0,21.0
2020-04-05,KW,Hawalli Governorate,-62.0,-30.0,-59.0,-41.0,-57.0,27.0
2020-04-05,KW,Mubarak Al-Kabeer Governorate,-58.0,-35.0,-51.0,-36.0,-54.0,22.0
2020-04-05,AG,Total,-78.0,-55.0,-65.0,-83.0,-66.0,
2020-04-05,ML,Total,-24.0,-17.0,-16.0,-38.0,0.0,8.0
2020-04-05,BA,Total,-74.0,-45.0,-17.0,-56.0,-49.0,12.0
2020-04-05,IE,Total,-81.0,-33.0,-59.0,-79.0,-52.0,20.0
2020-04-05,IE,County Carlow,-81.0,-26.0,-56.0,-70.0,-47.0,9.0
2020-04-05,IE,County Cavan,-78.0,-34.0,-46.0,-57.0,-45.0,21.0
2020-04-05,IE,County Clare,-77.0,-26.0,-64.0,-81.0,-51.0,32.0
2020-04-05,IE,County Cork,-82.0,-41.0,-75.0,-83.0,-51.0,20.0
2020-04-05,IE,County Donegal,-80.0,-33.0,-53.0,-62.0,-48.0,29.0
2020-04-05,IE,County Dublin,-81.0,-30.0,-51.0,-81.0,-57.0,21.0
2020-04-05,IE,County Galway,-82.0,-32.0,-72.0,-71.0,-52.0,21.0
2020-04-05,IE,County Kerry,-82.0,-40.0,-78.0,-85.0,-54.0,30.0
2020-04-05,IE,County Kildare,-81.0,-30.0,-64.0,-70.0,-52.0,21.0
2020-04-05,IE,County Kilkenny,-81.0,-36.0,-75.0,-74.0,-47.0,30.0
2020-04-05,IE,County Laois,-77.0,-32.0,-70.0,-84.0,-44.0,22.0
2020-04-05,IE,County Leitrim,-92.0,-39.0,-59.0,,-50.0,
2020-04-05,IE,County Limerick,-81.0,-33.0,-68.0,-77.0,-50.0,33.0
2020-04-05,IE,County Longford,-76.0,-36.0,,,-45.0,
2020-04-05,IE,County Louth,-80.0,-30.0,-64.0,-75.0,-49.0,31.0
2020-04-05,IE,County Mayo,-87.0,-36.0,-50.0,-85.0,-48.0,29.0
2020-04-05,IE,County Meath,-75.0,-27.0,-50.0,-53.0,-47.0,22.0
2020-04-05,IE,County Monaghan,-79.0,-35.0,,-74.0,-43.0,18.0
2020-04-05,IE,County Offaly,-75.0,-32.0,-51.0,-62.0,-47.0,26.0
2020-04-05,IE,County Roscommon,-83.0,-31.0,,,-47.0,18.0
2020-04-05,IE,County Sligo,-88.0,-42.0,-58.0,-79.0,-49.0,9.0
2020-04-05,IE,County Tipperary,-79.0,-31.0,-74.0,-81.0,-46.0,29.0
2020-04-05,IE,County Waterford,-86.0,-41.0,-85.0,-81.0,-48.0,28.0
2020-04-05,IE,County Westmeath,-83.0,-44.0,-59.0,-81.0,-52.0,27.0
2020-04-05,IE,County Wexford,-79.0,-34.0,-71.0,-72.0,-49.0,30.0
2020-04-05,IE,County Wicklow,-85.0,-33.0,-74.0,-73.0,-53.0,35.0
2020-04-05,LU,Total,-85.0,-78.0,-7.0,-65.0,-57.0,15.0
2020-04-05,PG,Total,-19.0,-6.0,-13.0,-42.0,12.0,
2020-04-05,ZW,Total,-63.0,-53.0,-47.0,-77.0,-36.0,32.0
2020-04-05,MK,Total,-78.0,-41.0,-65.0,-75.0,-54.0,19.0
2020-04-05,KZ,Total,-62.0,-43.0,-30.0,-47.0,-36.0,12.0
2020-04-05,PL,Total,-71.0,41.0,-59.0,-68.0,-27.0,12.0
2020-04-05,PL,Greater Poland Voivodeship,-70.0,43.0,-47.0,-68.0,-27.0,12.0
2020-04-05,PL,Kuyavian-Pomeranian Voivodeship,-67.0,46.0,-55.0,-76.0,-22.0,10.0
2020-04-05,PL,Lesser Poland Voivodeship,-80.0,1.0,-76.0,-78.0,-34.0,14.0
2020-04-05,PL,Lower Silesian Voivodeship,-73.0,40.0,-59.0,-72.0,-27.0,12.0
2020-04-05,PL,Lublin Voivodeship,-70.0,34.0,-52.0,-75.0,-27.0,13.0
2020-04-05,PL,Lubusz Voivodeship,-66.0,35.0,-36.0,-67.0,-24.0,10.0
2020-04-05,PL,Masovian Voivodeship,-70.0,32.0,-68.0,-69.0,-28.0,13.0
2020-04-05,PL,Opole Voivodeship,-69.0,84.0,-43.0,-68.0,-27.0,11.0
2020-04-05,PL,Podkarpackie Voivodeship,-71.0,37.0,-48.0,-72.0,-32.0,13.0
2020-04-05,PL,Podlaskie Voivodeship,-72.0,45.0,-38.0,-64.0,-25.0,11.0
2020-04-05,PL,Pomeranian Voivodeship,-73.0,53.0,-62.0,-70.0,-26.0,12.0
2020-04-05,PL,Silesian Voivodeship,-72.0,65.0,-57.0,-64.0,-28.0,13.0
2020-04-05,PL,Swietokrzyskie,-73.0,50.0,-50.0,-71.0,-28.0,12.0
2020-04-05,PL,Warmian-Masurian Voivodeship,-66.0,51.0,-46.0,-64.0,-25.0,10.0
2020-04-05,PL,West Pomeranian Voivodeship,-70.0,53.0,-69.0,-61.0,-25.0,10.0
2020-04-05,PL,Łódź Voivodeship,-65.0,59.0,-55.0,-62.0,-20.0,12.0
2020-04-05,JO,Total,-69.0,-44.0,-56.0,-88.0,-70.0,27.0
2020-04-05,LT,Total,-63.0,-26.0,63.0,-49.0,-28.0,8.0
2020-04-05,LT,Alytus County,-62.0,-25.0,66.0,-64.0,-26.0,21.0
2020-04-05,LT,Kaunas County,-65.0,-27.0,43.0,-54.0,-28.0,8.0
2020-04-05,LT,Klaipėda County,-59.0,-13.0,79.0,-26.0,-32.0,8.0
2020-04-05,LT,Marijampolė County,-47.0,-31.0,-3.0,-28.0,-20.0,21.0
2020-04-05,LT,Panevėžys County,-61.0,-19.0,47.0,-46.0,-21.0,10.0
2020-04-05,LT,Tauragė County,-42.0,-14.0,,-54.0,-19.0,15.0
2020-04-05,LT,Telšiai County,-54.0,-29.0,16.0,-44.0,-14.0,20.0
2020-04-05,LT,Utena County,-51.0,-5.0,96.0,-24.0,-24.0,19.0
2020-04-05,LT,Vilnius County,-67.0,-31.0,64.0,-58.0,-35.0,10.0
2020-04-05,LT,Šiauliai County,-63.0,-27.0,68.0,-15.0,-24.0,7.0
2020-04-05,SG,Total,-23.0,-1.0,-27.0,-40.0,-10.0,14.0
2020-04-05,NA,Total,-56.0,-42.0,-36.0,-75.0,-30.0,15.0
2020-04-05,ID,Total,-43.0,-24.0,-50.0,-58.0,-17.0,14.0
2020-04-05,EE,Total,-54.0,-22.0,49.0,-43.0,-31.0,8.0
2020-04-05,EE,Harju County,-56.0,-23.0,42.0,-49.0,-35.0,9.0
2020-04-05,EE,Hiiu County,,,,,-68.0,
2020-04-05,EE,Ida-Viru County,-48.0,-16.0,-39.0,-35.0,-26.0,18.0
2020-04-05,EE,Järva County,-37.0,-14.0,,,-42.0,
2020-04-05,EE,Jõgeva County,-38.0,-14.0,,,-40.0,
2020-04-05,EE,Lääne County,-48.0,-28.0,,,-47.0,
2020-04-05,EE,Lääne-Viru County,-44.0,-15.0,,-27.0,-22.0,5.0
2020-04-05,EE,Pärnu County,-61.0,-25.0,-21.0,-45.0,-31.0,22.0
2020-04-05,EE,Põlva County,-77.0,-12.0,,,-48.0,
2020-04-05,EE,Rapla County,-70.0,-11.0,,,-48.0,
2020-04-05,EE,Saare County,-84.0,-41.0,,-73.0,-58.0,
2020-04-05,EE,Tartu County,-58.0,-26.0,39.0,-44.0,-32.0,27.0
2020-04-05,EE,Valga County,-46.0,-23.0,,,-43.0,
2020-04-05,EE,Viljandi County,-53.0,-21.0,,-35.0,-21.0,
2020-04-05,EE,Võru County,-75.0,-5.0,,,-50.0,
2020-04-05,IN,Total,-77.0,-65.0,-56.0,-71.0,-43.0,21.0
2020-04-05,TH,Total,-54.0,-23.0,-57.0,-66.0,-25.0,17.0
2020-04-05,BJ,Total,-23.0,-6.0,2.0,-18.0,1.0,8.0
2020-04-05,MM,Total,-51.0,-29.0,-20.0,-41.0,-19.0,13.0
2020-04-05,PK,Total,-65.0,-51.0,-41.0,-57.0,-34.0,15.0
2020-04-05,FI,Total,-47.0,-13.0,73.0,-57.0,-25.0,8.0
2020-04-05,FI,Central Finland,-43.0,-15.0,80.0,-74.0,-25.0,8.0
2020-04-05,FI,Central Ostrobothnia,-38.0,-3.0,,-55.0,-22.0,17.0
2020-04-05,FI,Kainuu,-52.0,-17.0,9.0,-57.0,-26.0,17.0
2020-04-05,FI,Kymenlaakso,-47.0,-15.0,89.0,-69.0,-21.0,9.0
2020-04-05,FI,Lapland,-63.0,-22.0,60.0,-77.0,-35.0,6.0
2020-04-05,FI,North Karelia,-51.0,-15.0,50.0,-58.0,-22.0,16.0
2020-04-05,FI,Northern Ostrobothnia,-46.0,-16.0,95.0,-52.0,-26.0,8.0
2020-04-05,FI,Northern Savonia,-53.0,-11.0,61.0,-50.0,-24.0,7.0
2020-04-05,FI,Ostrobothnia,-41.0,-10.0,80.0,-58.0,-19.0,8.0
2020-04-05,FI,Pirkanmaa,-48.0,-14.0,67.0,-51.0,-25.0,8.0
2020-04-05,FI,Päijänne Tavastia,-51.0,-15.0,56.0,-49.0,-24.0,8.0
2020-04-05,FI,Satakunta,-41.0,-14.0,64.0,-43.0,-18.0,7.0
2020-04-05,FI,South Karelia,-53.0,-16.0,35.0,-66.0,-26.0,18.0
2020-04-05,FI,Southern Ostrobothnia,-46.0,-12.0,47.0,-55.0,-20.0,10.0
2020-04-05,FI,Southern Savonia,-52.0,-13.0,60.0,-66.0,-22.0,16.0
2020-04-05,FI,Southwest Finland,-45.0,-14.0,65.0,-41.0,-23.0,8.0
2020-04-05,FI,Tavastia Proper,-48.0,-17.0,56.0,-61.0,-21.0,9.0
2020-04-05,FI,Uusimaa,-45.0,-12.0,76.0,-62.0,-29.0,10.0
2020-04-05,LY,Total,-44.0,-21.0,-27.0,-49.0,-35.0,20.0
2020-04-05,AF,Total,-45.0,-22.0,-13.0,-36.0,-38.0,12.0
2020-04-05,GW,Total,-64.0,,,,-25.0,
2020-04-05,PA,Total,-95.0,-95.0,-86.0,-89.0,-74.0,36.0
2020-04-05,BG,Total,-70.0,-37.0,-53.0,-65.0,-35.0,13.0
2020-04-05,BG,Blagoevgrad Province,-77.0,-48.0,-54.0,-71.0,-46.0,13.0
2020-04-05,BG,Burgas,-70.0,-39.0,-67.0,-60.0,-39.0,13.0
2020-04-05,BG,Dobrich Province,-62.0,-32.0,-53.0,,-24.0,14.0
2020-04-05,BG,Gabrovo,-66.0,-32.0,-30.0,,-28.0,16.0
2020-04-05,BG,Haskovo Province,-73.0,-42.0,-54.0,-75.0,-38.0,17.0
2020-04-05,BG,Jambol,-63.0,-43.0,-53.0,,-29.0,16.0
2020-04-05,BG,Kardzhali Province,-79.0,-54.0,-57.0,-81.0,-46.0,12.0
2020-04-05,BG,Kyustendil Province,-62.0,-39.0,-55.0,-46.0,-36.0,18.0
2020-04-05,BG,Lovec,-70.0,-31.0,-34.0,,-26.0,16.0
2020-04-05,BG,Montana Province,-47.0,-36.0,-29.0,-58.0,-21.0,14.0
2020-04-05,BG,Pazardzhik,-73.0,-42.0,-55.0,-69.0,-41.0,16.0
2020-04-05,BG,Pernik,-65.0,-36.0,-46.0,,-28.0,20.0
2020-04-05,BG,Pleven Province,-67.0,-35.0,-37.0,,-27.0,12.0
2020-04-05,BG,Plovdiv Province,-77.0,-42.0,-63.0,-65.0,-37.0,15.0
2020-04-05,BG,Razgrad,-56.0,-62.0,,,-19.0,11.0
2020-04-05,BG,Ruse,-62.0,-35.0,-39.0,-59.0,-27.0,11.0
2020-04-05,BG,Shumen Province,-68.0,-34.0,-49.0,-65.0,-23.0,17.0
2020-04-05,BG,Silistra,-49.0,-24.0,,,-12.0,-3.0
2020-04-05,BG,Sliven Province,-69.0,-39.0,-47.0,-51.0,-32.0,17.0
2020-04-05,BG,Smoljan,-76.0,-68.0,-63.0,,-49.0,2.0
2020-04-05,BG,Sofia City Province,-73.0,-36.0,-63.0,-69.0,-39.0,16.0
2020-04-05,BG,Sofia Province,-67.0,-34.0,-49.0,,-35.0,15.0
2020-04-05,BG,Stara Zagora,-67.0,-38.0,-47.0,-37.0,-33.0,13.0
2020-04-05,BG,Targovishte Province,-61.0,-30.0,,,-24.0,2.0
2020-04-05,BG,Varna,-71.0,-35.0,-62.0,-77.0,-36.0,12.0
2020-04-05,BG,Veliko Tarnovo Province,-68.0,-38.0,-44.0,-54.0,-30.0,12.0
2020-04-05,BG,Vidin,-62.0,-29.0,,,-24.0,
2020-04-05,BG,Vraca,-58.0,-32.0,-20.0,-54.0,-23.0,17.0
2020-04-05,NL,Total,-54.0,-16.0,41.0,-52.0,-29.0,8.0
2020-04-05,NL,Drenthe,-42.0,-15.0,21.0,-33.0,-22.0,7.0
2020-04-05,NL,Flevoland,-42.0,-15.0,99.0,-46.0,-31.0,8.0
2020-04-05,NL,Friesland,-44.0,-15.0,83.0,-27.0,-24.0,6.0
2020-04-05,NL,Gelderland,-51.0,-14.0,42.0,-40.0,-27.0,8.0
2020-04-05,NL,Groningen,-56.0,-21.0,108.0,-45.0,-26.0,7.0
2020-04-05,NL,Limburg,-66.0,-15.0,18.0,-38.0,-31.0,9.0
2020-04-05,NL,North Brabant,-57.0,-13.0,40.0,-56.0,-28.0,9.0
2020-04-05,NL,North Holland,-58.0,-21.0,27.0,-71.0,-35.0,9.0
2020-04-05,NL,Overijssel,-56.0,-14.0,54.0,-48.0,-27.0,8.0
2020-04-05,NL,South Holland,-50.0,-14.0,54.0,-46.0,-28.0,8.0
2020-04-05,NL,Utrecht,-50.0,-20.0,55.0,-58.0,-31.0,9.0
2020-04-05,NL,Zeeland,-58.0,-27.0,-5.0,-32.0,-28.0,8.0
2020-04-05,AE,Total,-61.0,-30.0,-58.0,-79.0,-57.0,31.0
2020-04-05,MD,Total,-67.0,-43.0,-46.0,-67.0,-37.0,12.0
2020-04-05,GT,Total,-63.0,-33.0,-51.0,-64.0,-33.0,17.0
2020-04-05,FJ,Total,-52.0,-33.0,-28.0,-66.0,-17.0,18.0
2020-04-05,AO,Total,-62.0,-37.0,-48.0,-63.0,-17.0,22.0
