Year, Week, Virus,0-4 yr,5-24 yr,25-64 yr,65+ yr
2018,23,A (Subtyping not Performed),0,0,0,0
2018,24,A (Subtyping not Performed),0,0,0,0
2018,25,A (Subtyping not Performed),0,0,0,0
2018,26,A (Subtyping not Performed),0,0,0,0
2018,27,A (Subtyping not Performed),0,0,0,0
2018,28,A (Subtyping not Performed),0,0,0,0
2018,29,A (Subtyping not Performed),0,0,0,0
2018,30,A (Subtyping not Performed),0,1,3,0
2018,31,A (Subtyping not Performed),0,2,0,1
2018,32,A (Subtyping not Performed),2,3,0,0
2018,33,A (Subtyping not Performed),0,1,0,0
2018,34,A (Subtyping not Performed),0,1,2,3
2018,35,A (Subtyping not Performed),0,0,0,0
2018,36,A (Subtyping not Performed),0,0,0,0
2018,37,A (Subtyping not Performed),0,0,0,0
2018,38,A (Subtyping not Performed),0,0,2,0
2018,39,A (Subtyping not Performed),0,0,0,0
2017,40,B (Victoria Lineage),0,0,0,0
2017,41,B (Victoria Lineage),0,1,1,0
2017,42,B (Victoria Lineage),0,0,0,0
2017,43,B (Victoria Lineage),0,0,0,0
2017,44,B (Victoria Lineage),0,2,0,0
2017,45,B (Victoria Lineage),0,1,2,0
2017,46,B (Victoria Lineage),0,3,1,1
2017,47,B (Victoria Lineage),1,1,3,0
2017,48,B (Victoria Lineage),0,6,1,0
2017,49,B (Victoria Lineage),3,9,0,3
2017,50,B (Victoria Lineage),2,20,6,1
2017,51,B (Victoria Lineage),5,23,9,0
2017,52,B (Victoria Lineage),7,11,7,2
2018,1,B (Victoria Lineage),10,14,9,7
2018,2,B (Victoria Lineage),6,18,8,6
2018,3,B (Victoria Lineage),5,20,11,2
2018,4,B (Victoria Lineage),11,27,13,2
2018,5,B (Victoria Lineage),15,42,12,3
2018,6,B (Victoria Lineage),22,50,17,7
2018,7,B (Victoria Lineage),18,64,20,6
2018,8,B (Victoria Lineage),20,54,26,9
2018,9,B (Victoria Lineage),7,53,20,3
2018,10,B (Victoria Lineage),8,47,22,4
2018,11,B (Victoria Lineage),11,33,19,3
2018,12,B (Victoria Lineage),9,27,11,4
2018,13,B (Victoria Lineage),11,29,13,8
2018,14,B (Victoria Lineage),7,26,12,7
2018,15,B (Victoria Lineage),3,21,9,7
2018,16,B (Victoria Lineage),4,21,10,5
2018,17,B (Victoria Lineage),3,15,10,0
2018,18,B (Victoria Lineage),2,4,7,1
2018,19,B (Victoria Lineage),0,1,5,0
2018,20,B (Victoria Lineage),1,2,1,2
2018,21,B (Victoria Lineage),0,2,1,1
2018,22,B (Victoria Lineage),0,1,1,0
2018,23,B (Victoria Lineage),1,0,2,0
2018,24,B (Victoria Lineage),0,1,2,0
2018,25,B (Victoria Lineage),0,1,2,0
2018,26,B (Victoria Lineage),0,0,0,0
2018,27,B (Victoria Lineage),0,0,0,0
2018,28,B (Victoria Lineage),0,1,0,1
2018,29,B (Victoria Lineage),0,1,0,1
2018,30,B (Victoria Lineage),0,2,0,0
2018,31,B (Victoria Lineage),0,0,0,0
2018,32,B (Victoria Lineage),0,0,0,0
2018,33,B (Victoria Lineage),0,0,0,0
2018,34,B (Victoria Lineage),0,0,0,0
2018,35,B (Victoria Lineage),0,0,0,0
2018,36,B (Victoria Lineage),0,0,0,0
2018,37,B (Victoria Lineage),0,0,0,1
2018,38,B (Victoria Lineage),0,1,0,0
2018,39,B (Victoria Lineage),0,0,0,0
2017,40,B (Yamagata Lineage),0,3,7,6
2017,41,B (Yamagata Lineage),2,0,9,2
2017,42,B (Yamagata Lineage),1,2,3,4
2017,43,B (Yamagata Lineage),0,6,7,6
2017,44,B (Yamagata Lineage),3,10,8,12
2017,45,B (Yamagata Lineage),1,8,14,6
2017,46,B (Yamagata Lineage),2,24,20,12
2017,47,B (Yamagata Lineage),4,20,14,22
2017,48,B (Yamagata Lineage),4,24,29,42
2017,49,B (Yamagata Lineage),3,34,33,27
2017,50,B (Yamagata Lineage),9,66,57,30
2017,51,B (Yamagata Lineage),18,70,84,59
2017,52,B (Yamagata Lineage),19,65,117,119
2018,1,B (Yamagata Lineage),26,54,159,170
2018,2,B (Yamagata Lineage),17,120,174,164
2018,3,B (Yamagata Lineage),33,108,187,154
2018,4,B (Yamagata Lineage),42,214,209,203
2018,5,B (Yamagata Lineage),45,267,222,186
2018,6,B (Yamagata Lineage),39,307,270,214
2018,7,B (Yamagata Lineage),47,283,281,249
2018,8,B (Yamagata Lineage),55,221,290,279
2018,9,B (Yamagata Lineage),42,144,176,243
2018,10,B (Yamagata Lineage),23,127,165,204
2018,11,B (Yamagata Lineage),21,98,145,215
2018,12,B (Yamagata Lineage),15,103,162,157
2018,13,B (Yamagata Lineage),28,88,148,167
2018,14,B (Yamagata Lineage),24,57,136,149
2018,15,B (Yamagata Lineage),20,38,93,117
2018,16,B (Yamagata Lineage),5,36,65,82
2018,17,B (Yamagata Lineage),10,22,44,55
2018,18,B (Yamagata Lineage),8,34,50,43
2018,19,B (Yamagata Lineage),1,11,27,27
2018,20,B (Yamagata Lineage),4,6,12,5
2018,21,B (Yamagata Lineage),2,5,7,5
2018,22,B (Yamagata Lineage),1,2,3,5
2018,23,B (Yamagata Lineage),0,2,3,4
2018,24,B (Yamagata Lineage),1,3,2,2
2018,25,B (Yamagata Lineage),1,1,1,3
2018,26,B (Yamagata Lineage),0,0,0,1
2018,27,B (Yamagata Lineage),1,3,0,2
2018,28,B (Yamagata Lineage),0,0,0,3
2018,29,B (Yamagata Lineage),1,0,1,2
2018,30,B (Yamagata Lineage),0,0,0,0
2018,31,B (Yamagata Lineage),0,0,0,1
2018,32,B (Yamagata Lineage),0,0,1,1
2018,33,B (Yamagata Lineage),0,1,1,0
2018,34,B (Yamagata Lineage),0,0,1,0
2018,35,B (Yamagata Lineage),0,0,2,0
2018,36,B (Yamagata Lineage),0,1,0,0
2018,37,B (Yamagata Lineage),0,2,2,1
2018,38,B (Yamagata Lineage),0,0,2,0
2018,39,B (Yamagata Lineage),0,2,1,0
2017,40,B (Lineage Unspecified),0,0,1,0
2017,41,B (Lineage Unspecified),2,0,0,1
2017,42,B (Lineage Unspecified),1,0,0,0
2017,43,B (Lineage Unspecified),3,3,2,3
2017,44,B (Lineage Unspecified),3,7,1,1
2017,45,B (Lineage Unspecified),0,5,1,4
2017,46,B (Lineage Unspecified),2,11,2,5
2017,47,B (Lineage Unspecified),2,2,3,1
2017,48,B (Lineage Unspecified),0,3,6,9
2017,49,B (Lineage Unspecified),2,12,9,2
2017,50,B (Lineage Unspecified),0,18,8,7
2017,51,B (Lineage Unspecified),5,10,22,20
2017,52,B (Lineage Unspecified),2,15,15,23
2018,1,B (Lineage Unspecified),2,10,31,37
2018,2,B (Lineage Unspecified),4,34,49,26
2018,3,B (Lineage Unspecified),5,47,39,34
2018,4,B (Lineage Unspecified),8,67,50,33
2018,5,B (Lineage Unspecified),15,139,70,31
2018,6,B (Lineage Unspecified),22,127,95,30
2018,7,B (Lineage Unspecified),15,88,86,25
2018,8,B (Lineage Unspecified),11,73,78,40
2018,9,B (Lineage Unspecified),14,63,62,39
2018,10,B (Lineage Unspecified),7,45,42,36
2018,11,B (Lineage Unspecified),15,39,39,27
2018,12,B (Lineage Unspecified),12,27,43,24
2018,13,B (Lineage Unspecified),10,25,23,26
2018,14,B (Lineage Unspecified),6,14,28,11
2018,15,B (Lineage Unspecified),0,16,20,8
2018,16,B (Lineage Unspecified),8,9,16,9
2018,17,B (Lineage Unspecified),3,19,19,8
2018,18,B (Lineage Unspecified),1,8,6,7
2018,19,B (Lineage Unspecified),0,2,4,2
2018,20,B (Lineage Unspecified),0,5,4,1
2018,21,B (Lineage Unspecified),1,2,2,3
2018,22,B (Lineage Unspecified),0,0,0,2
2018,23,B (Lineage Unspecified),0,0,0,2
2018,24,B (Lineage Unspecified),0,0,1,0
2018,25,B (Lineage Unspecified),0,0,0,0
2018,26,B (Lineage Unspecified),0,0,0,0
2018,27,B (Lineage Unspecified),0,1,0,0
2018,28,B (Lineage Unspecified),0,0,0,1
2018,29,B (Lineage Unspecified),1,1,0,0
2018,30,B (Lineage Unspecified),0,0,0,0
2018,31,B (Lineage Unspecified),0,0,0,0
2018,32,B (Lineage Unspecified),0,0,1,0
2018,33,B (Lineage Unspecified),0,0,0,0
2018,34,B (Lineage Unspecified),0,0,0,1
2018,35,B (Lineage Unspecified),0,0,0,0
2018,36,B (Lineage Unspecified),1,0,0,0
2018,37,B (Lineage Unspecified),0,0,0,0
2018,38,B (Lineage Unspecified),0,0,1,0
2018,39,B (Lineage Unspecified),0,0,0,0
2017,40,H3N2v,0,0,1,0
2017,41,H3N2v,0,0,0,0
2017,42,H3N2v,0,0,0,0
2017,43,H3N2v,0,0,0,0
2017,44,H3N2v,0,0,0,0
2017,45,H3N2v,0,0,0,0
2017,46,H3N2v,0,0,0,0
2017,47,H3N2v,0,0,0,0
2017,48,H3N2v,0,1,0,0
2017,49,H3N2v,0,0,0,0
2017,50,H3N2v,0,0,0,0
2017,51,H3N2v,0,0,0,0
2017,52,H3N2v,0,0,0,0
2018,1,H3N2v,0,0,0,0
2018,2,H3N2v,0,0,0,0
2018,3,H3N2v,0,0,0,0
2018,4,H3N2v,0,0,0,0
2018,5,H3N2v,0,0,0,0
2018,6,H3N2v,0,0,0,0
2018,7,H3N2v,0,0,0,0
2018,8,H3N2v,0,0,0,0
2018,9,H3N2v,0,0,0,0
2018,10,H3N2v,0,0,0,0
2018,11,H3N2v,0,0,0,0
2018,12,H3N2v,0,0,0,0
2018,13,H3N2v,0,0,0,0
2018,14,H3N2v,0,0,0,0
2018,15,H3N2v,0,0,0,0
2018,16,H3N2v,0,0,0,0
2018,17,H3N2v,0,0,0,0
2018,18,H3N2v,0,0,0,0
2018,19,H3N2v,0,0,0,0
2018,20,H3N2v,0,0,0,0
2018,21,H3N2v,0,0,0,0
2018,22,H3N2v,0,0,0,0
2018,23,H3N2v,0,0,0,0
2018,24,H3N2v,0,0,0,0
2018,25,H3N2v,0,1,0,0
2018,26,H3N2v,0,0,0,0
2018,27,H3N2v,0,0,0,0
2018,28,H3N2v,0,0,0,0
2018,29,H3N2v,0,0,0,0
2018,30,H3N2v,0,0,0,0
2018,31,H3N2v,0,0,0,0
2018,32,H3N2v,0,0,0,0
2018,33,H3N2v,0,0,0,0
2018,34,H3N2v,0,0,0,0
2018,35,H3N2v,0,0,0,0
2018,36,H3N2v,0,0,0,0
2018,37,H3N2v,0,0,0,0
2018,38,H3N2v,0,0,0,0
2018,39,H3N2v,0,0,0,0
2016,40,A (H3),6,25,23,28
2016,41,A (H3),3,22,22,27
2016,42,A (H3),5,28,38,35
2016,43,A (H3),7,29,44,43
2016,44,A (H3),6,39,35,29
2016,45,A (H3),8,41,42,40
2016,46,A (H3),12,49,50,52
2016,47,A (H3),15,28,59,46
2016,48,A (H3),14,71,92,80
2016,49,A (H3),30,130,136,109
2016,50,A (H3),40,229,193,179
2016,51,A (H3),69,254,276,268
2016,52,A (H3),93,196,434,587
2017,1,A (H3),105,258,493,621
2017,2,A (H3),133,458,478,612
2017,3,A (H3),151,585,518,593
2017,4,A (H3),148,739,554,602
2017,5,A (H3),163,916,634,607
2017,6,A (H3),186,893,689,847
2017,7,A (H3),177,715,680,841
2017,8,A (H3),149,542,631,874
2017,9,A (H3),118,344,350,547
2017,10,A (H3),97,306,337,429
2017,11,A (H3),72,202,258,304
2017,12,A (H3),63,232,216,298
2017,13,A (H3),60,150,197,234
2017,14,A (H3),40,87,111,128
2017,15,A (H3),13,52,69,83
2017,16,A (H3),16,39,37,46
2017,17,A (H3),16,46,32,36
2017,18,A (H3),6,23,26,25
2017,19,A (H3),6,16,30,43
2017,20,A (H3),5,11,14,32
2017,21,A (H3),0,10,13,15
2017,22,A (H3),1,4,22,11
2017,23,A (H3),2,5,13,13
2017,24,A (H3),3,5,9,26
2017,25,A (H3),0,4,13,16
2017,26,A (H3),2,9,15,11
2017,27,A (H3),5,5,7,10
2017,28,A (H3),4,7,6,9
2017,29,A (H3),2,7,8,8
2017,30,A (H3),2,3,15,9
2017,31,A (H3),2,10,14,14
2017,32,A (H3),4,7,14,15
2017,33,A (H3),4,10,8,7
2017,34,A (H3),4,14,12,22
2017,35,A (H3),2,9,24,26
2017,36,A (H3),8,15,29,47
2017,37,A (H3),9,16,31,48
2017,38,A (H3),5,15,40,39
2017,39,A (H3),9,9,39,57
2016,40,A (H1N1)pdm09,0,2,6,1
2016,41,A (H1N1)pdm09,2,4,3,2
2016,42,A (H1N1)pdm09,3,2,5,2
2016,43,A (H1N1)pdm09,2,3,6,2
2016,44,A (H1N1)pdm09,3,2,6,0
2016,45,A (H1N1)pdm09,1,2,1,1
2016,46,A (H1N1)pdm09,5,2,2,0
2016,47,A (H1N1)pdm09,1,0,3,1
2016,48,A (H1N1)pdm09,2,4,2,3
2016,49,A (H1N1)pdm09,2,3,4,3
2016,50,A (H1N1)pdm09,1,3,7,4
2016,51,A (H1N1)pdm09,3,6,9,6
2016,52,A (H1N1)pdm09,9,1,9,2
2017,1,A (H1N1)pdm09,4,5,22,5
2017,2,A (H1N1)pdm09,5,9,13,8
2017,3,A (H1N1)pdm09,3,10,24,9
2017,4,A (H1N1)pdm09,9,4,17,4
2017,5,A (H1N1)pdm09,5,11,11,8
2017,6,A (H1N1)pdm09,11,21,20,10
2017,7,A (H1N1)pdm09,5,16,25,7
2017,8,A (H1N1)pdm09,11,16,26,26
2017,9,A (H1N1)pdm09,8,14,22,5
2017,10,A (H1N1)pdm09,5,9,22,8
2017,11,A (H1N1)pdm09,3,7,11,3
2017,12,A (H1N1)pdm09,9,7,10,5
2017,13,A (H1N1)pdm09,2,4,14,5
2017,14,A (H1N1)pdm09,2,1,7,5
2017,15,A (H1N1)pdm09,0,2,2,1
2017,16,A (H1N1)pdm09,1,1,5,1
2017,17,A (H1N1)pdm09,1,0,4,0
2017,18,A (H1N1)pdm09,1,2,2,0
2017,19,A (H1N1)pdm09,0,1,1,0
2017,20,A (H1N1)pdm09,0,0,2,2
2017,21,A (H1N1)pdm09,0,2,3,0
2017,22,A (H1N1)pdm09,0,0,1,0
2017,23,A (H1N1)pdm09,0,0,3,1
2017,24,A (H1N1)pdm09,0,0,6,2
2017,25,A (H1N1)pdm09,1,0,4,0
2017,26,A (H1N1)pdm09,1,1,3,0
2017,27,A (H1N1)pdm09,1,2,5,1
2017,28,A (H1N1)pdm09,1,2,0,0
2017,29,A (H1N1)pdm09,1,1,5,0
2017,30,A (H1N1)pdm09,2,1,1,2
2017,31,A (H1N1)pdm09,0,2,3,2
2017,32,A (H1N1)pdm09,1,1,3,1
2017,33,A (H1N1)pdm09,0,0,1,2
2017,34,A (H1N1)pdm09,0,1,1,2
2017,35,A (H1N1)pdm09,6,4,4,2
2017,36,A (H1N1)pdm09,0,2,7,3
2017,37,A (H1N1)pdm09,3,0,2,2
2017,38,A (H1N1)pdm09,0,0,2,0
2017,39,A (H1N1)pdm09,4,3,1,1
2016,40,A (Subtyping not Performed),0,0,0,0
2016,41,A (Subtyping not Performed),0,0,0,0
2016,42,A (Subtyping not Performed),0,0,1,1
2016,43,A (Subtyping not Performed),0,0,0,0
2016,44,A (Subtyping not Performed),0,1,2,0
2016,45,A (Subtyping not Performed),0,0,0,1
2016,46,A (Subtyping not Performed),1,0,1,0
2016,47,A (Subtyping not Performed),1,1,1,5
2016,48,A (Subtyping not Performed),1,2,2,3
2016,49,A (Subtyping not Performed),0,0,1,0
2016,50,A (Subtyping not Performed),2,1,0,0
2016,51,A (Subtyping not Performed),1,5,2,1
2016,52,A (Subtyping not Performed),1,3,11,8
2017,1,A (Subtyping not Performed),0,2,2,2
2017,2,A (Subtyping not Performed),0,2,7,5
2017,3,A (Subtyping not Performed),1,2,5,1
2017,4,A (Subtyping not Performed),1,10,1,5
2017,5,A (Subtyping not Performed),2,5,7,3
2017,6,A (Subtyping not Performed),0,2,5,11
2017,7,A (Subtyping not Performed),0,6,2,5
2017,8,A (Subtyping not Performed),0,3,3,3
2017,9,A (Subtyping not Performed),1,2,2,8
2017,10,A (Subtyping not Performed),2,2,3,6
2017,11,A (Subtyping not Performed),2,2,1,3
2017,12,A (Subtyping not Performed),0,0,2,1
2017,13,A (Subtyping not Performed),0,1,0,2
2017,14,A (Subtyping not Performed),0,0,4,0
2017,15,A (Subtyping not Performed),0,0,0,1
2017,16,A (Subtyping not Performed),0,0,1,1
2017,17,A (Subtyping not Performed),0,1,1,0
2017,18,A (Subtyping not Performed),0,0,1,1
2017,19,A (Subtyping not Performed),0,0,1,0
2017,20,A (Subtyping not Performed),0,0,1,0
2017,21,A (Subtyping not Performed),0,0,0,0
2017,22,A (Subtyping not Performed),0,0,0,0
2017,23,A (Subtyping not Performed),0,0,0,0
2017,24,A (Subtyping not Performed),0,0,0,1
2017,25,A (Subtyping not Performed),0,0,0,0
2017,26,A (Subtyping not Performed),0,0,0,0
2017,27,A (Subtyping not Performed),0,0,0,0
2017,28,A (Subtyping not Performed),0,0,0,0
2017,29,A (Subtyping not Performed),0,0,0,0
2017,30,A (Subtyping not Performed),0,1,2,1
2017,31,A (Subtyping not Performed),0,0,0,0
2017,32,A (Subtyping not Performed),1,0,0,0
2017,33,A (Subtyping not Performed),0,2,0,0
2017,34,A (Subtyping not Performed),0,1,1,0
2017,35,A (Subtyping not Performed),0,0,1,0
2017,36,A (Subtyping not Performed),0,0,1,1
2017,37,A (Subtyping not Performed),0,0,0,0
2017,38,A (Subtyping not Performed),0,0,0,3
2017,39,A (Subtyping not Performed),0,0,0,0
2016,40,B (Victoria Lineage),0,2,3,0
2016,41,B (Victoria Lineage),1,4,1,1
2016,42,B (Victoria Lineage),4,3,1,0
2016,43,B (Victoria Lineage),0,3,0,0
2016,44,B (Victoria Lineage),2,4,3,1
2016,45,B (Victoria Lineage),0,4,1,0
2016,46,B (Victoria Lineage),0,2,3,2
2016,47,B (Victoria Lineage),0,4,0,0
2016,48,B (Victoria Lineage),3,9,4,1
2016,49,B (Victoria Lineage),1,16,2,0
2016,50,B (Victoria Lineage),2,21,2,2
2016,51,B (Victoria Lineage),7,20,8,2
2016,52,B (Victoria Lineage),10,29,17,2
2017,1,B (Victoria Lineage),10,22,14,1
2017,2,B (Victoria Lineage),7,22,14,6
2017,3,B (Victoria Lineage),7,37,20,4
2017,4,B (Victoria Lineage),9,37,22,2
2017,5,B (Victoria Lineage),15,56,19,5
2017,6,B (Victoria Lineage),24,67,26,8
2017,7,B (Victoria Lineage),18,89,31,11
2017,8,B (Victoria Lineage),29,89,22,14
2017,9,B (Victoria Lineage),30,61,36,13
2017,10,B (Victoria Lineage),14,82,26,14
2017,11,B (Victoria Lineage),24,67,34,15
2017,12,B (Victoria Lineage),27,91,49,23
2017,13,B (Victoria Lineage),14,70,40,19
2017,14,B (Victoria Lineage),21,56,22,18
2017,15,B (Victoria Lineage),8,34,20,4
2017,16,B (Victoria Lineage),10,28,14,2
2017,17,B (Victoria Lineage),1,32,11,6
2017,18,B (Victoria Lineage),7,18,6,0
2017,19,B (Victoria Lineage),4,17,12,4
2017,20,B (Victoria Lineage),8,13,12,0
2017,21,B (Victoria Lineage),3,9,11,2
2017,22,B (Victoria Lineage),7,22,17,3
2017,23,B (Victoria Lineage),6,8,5,2
2017,24,B (Victoria Lineage),1,4,5,1
2017,25,B (Victoria Lineage),1,4,3,2
2017,26,B (Victoria Lineage),0,3,1,0
2017,27,B (Victoria Lineage),1,3,3,0
2017,28,B (Victoria Lineage),0,3,1,1
2017,29,B (Victoria Lineage),0,0,0,0
2017,30,B (Victoria Lineage),0,1,0,0
2017,31,B (Victoria Lineage),0,0,0,0
2017,32,B (Victoria Lineage),0,0,0,0
2017,33,B (Victoria Lineage),0,0,0,0
2017,34,B (Victoria Lineage),0,1,0,0
2017,35,B (Victoria Lineage),0,0,0,0
2017,36,B (Victoria Lineage),0,0,0,0
2017,37,B (Victoria Lineage),0,1,1,0
2017,38,B (Victoria Lineage),0,1,0,0
2017,39,B (Victoria Lineage),0,0,0,0
2016,40,B (Yamagata Lineage),0,0,2,1
2016,41,B (Yamagata Lineage),0,2,3,1
2016,42,B (Yamagata Lineage),1,6,2,0
2016,43,B (Yamagata Lineage),0,1,2,0
2016,44,B (Yamagata Lineage),1,1,4,0
2016,45,B (Yamagata Lineage),0,0,1,0
2016,46,B (Yamagata Lineage),0,0,1,0
2016,47,B (Yamagata Lineage),0,0,1,1
2016,48,B (Yamagata Lineage),0,0,3,2
2016,49,B (Yamagata Lineage),0,3,2,1
2016,50,B (Yamagata Lineage),1,5,6,6
2016,51,B (Yamagata Lineage),1,7,11,6
2016,52,B (Yamagata Lineage),4,6,13,13
2017,1,B (Yamagata Lineage),6,13,22,17
2017,2,B (Yamagata Lineage),3,24,26,20
2017,3,B (Yamagata Lineage),9,35,36,20
2017,4,B (Yamagata Lineage),12,43,37,24
2017,5,B (Yamagata Lineage),15,73,48,43
2017,6,B (Yamagata Lineage),13,104,62,50
2017,7,B (Yamagata Lineage),28,92,96,76
2017,8,B (Yamagata Lineage),20,115,117,93
2017,9,B (Yamagata Lineage),23,95,107,121
2017,10,B (Yamagata Lineage),30,112,128,109
2017,11,B (Yamagata Lineage),30,109,141,137
2017,12,B (Yamagata Lineage),22,115,199,174
2017,13,B (Yamagata Lineage),27,120,187,225
2017,14,B (Yamagata Lineage),20,87,153,179
2017,15,B (Yamagata Lineage),23,78,113,157
2017,16,B (Yamagata Lineage),4,50,88,97
2017,17,B (Yamagata Lineage),10,50,57,57
2017,18,B (Yamagata Lineage),6,44,42,34
2017,19,B (Yamagata Lineage),7,32,38,36
2017,20,B (Yamagata Lineage),5,34,37,31
2017,21,B (Yamagata Lineage),5,23,27,20
2017,22,B (Yamagata Lineage),4,14,33,7
2017,23,B (Yamagata Lineage),3,10,27,21
2017,24,B (Yamagata Lineage),2,13,13,16
2017,25,B (Yamagata Lineage),3,4,13,9
2017,26,B (Yamagata Lineage),2,5,5,9
2017,27,B (Yamagata Lineage),2,2,2,0
2017,28,B (Yamagata Lineage),1,2,5,1
2017,29,B (Yamagata Lineage),0,2,0,4
2017,30,B (Yamagata Lineage),3,3,13,0
2017,31,B (Yamagata Lineage),0,0,2,6
2017,32,B (Yamagata Lineage),0,0,3,17
2017,33,B (Yamagata Lineage),0,0,5,4
2017,34,B (Yamagata Lineage),0,2,3,2
2017,35,B (Yamagata Lineage),0,0,0,0
2017,36,B (Yamagata Lineage),0,4,4,5
2017,37,B (Yamagata Lineage),0,3,5,9
2017,38,B (Yamagata Lineage),1,0,8,9
2017,39,B (Yamagata Lineage),0,3,5,2
2016,40,B (Lineage Unspecified),0,1,0,0
2016,41,B (Lineage Unspecified),1,1,1,0
2016,42,B (Lineage Unspecified),0,0,1,0
2016,43,B (Lineage Unspecified),1,2,1,1
2016,44,B (Lineage Unspecified),0,3,0,0
2016,45,B (Lineage Unspecified),0,5,0,0
2016,46,B (Lineage Unspecified),1,8,4,0
2016,47,B (Lineage Unspecified),4,6,0,0
2016,48,B (Lineage Unspecified),2,10,2,2
2016,49,B (Lineage Unspecified),0,2,1,0
2016,50,B (Lineage Unspecified),3,8,4,0
2016,51,B (Lineage Unspecified),1,6,6,2
2016,52,B (Lineage Unspecified),0,7,4,2
2017,1,B (Lineage Unspecified),4,3,10,1
2017,2,B (Lineage Unspecified),4,6,6,3
2017,3,B (Lineage Unspecified),3,7,9,4
2017,4,B (Lineage Unspecified),2,13,8,3
2017,5,B (Lineage Unspecified),4,26,9,6
2017,6,B (Lineage Unspecified),2,20,12,7
2017,7,B (Lineage Unspecified),13,38,31,14
2017,8,B (Lineage Unspecified),9,38,26,8
2017,9,B (Lineage Unspecified),13,38,27,13
2017,10,B (Lineage Unspecified),5,55,28,12
2017,11,B (Lineage Unspecified),11,43,39,20
2017,12,B (Lineage Unspecified),8,47,43,18
2017,13,B (Lineage Unspecified),13,74,69,59
2017,14,B (Lineage Unspecified),9,52,49,19
2017,15,B (Lineage Unspecified),5,33,35,5
2017,16,B (Lineage Unspecified),6,20,32,16
2017,17,B (Lineage Unspecified),3,9,25,2
2017,18,B (Lineage Unspecified),2,10,13,12
2017,19,B (Lineage Unspecified),2,10,12,8
2017,20,B (Lineage Unspecified),3,10,10,4
2017,21,B (Lineage Unspecified),0,5,2,5
2017,22,B (Lineage Unspecified),0,4,7,2
2017,23,B (Lineage Unspecified),2,3,4,3
2017,24,B (Lineage Unspecified),1,2,2,3
2017,25,B (Lineage Unspecified),1,2,1,1
2017,26,B (Lineage Unspecified),1,1,4,0
2017,27,B (Lineage Unspecified),1,0,2,1
2017,28,B (Lineage Unspecified),2,4,3,1
2017,29,B (Lineage Unspecified),0,3,1,4
2017,30,B (Lineage Unspecified),0,1,1,1
2017,31,B (Lineage Unspecified),0,2,1,0
2017,32,B (Lineage Unspecified),0,1,0,5
2017,33,B (Lineage Unspecified),0,1,0,0
2017,34,B (Lineage Unspecified),0,9,1,0
2017,35,B (Lineage Unspecified),0,7,0,0
2017,36,B (Lineage Unspecified),0,0,1,2
2017,37,B (Lineage Unspecified),0,5,3,6
2017,38,B (Lineage Unspecified),0,1,2,5
2017,39,B (Lineage Unspecified),1,1,0,1
2016,40,H3N2v,0,0,0,0
2016,41,H3N2v,0,0,0,0
2016,42,H3N2v,0,0,0,0
2016,43,H3N2v,0,0,0,0
2016,44,H3N2v,0,0,0,0
2016,45,H3N2v,0,0,0,0
2016,46,H3N2v,0,0,0,0
2016,47,H3N2v,0,0,0,0
2016,48,H3N2v,0,0,0,0
2016,49,H3N2v,0,0,0,0
2016,50,H3N2v,0,0,0,0
2016,51,H3N2v,0,0,0,0
2016,52,H3N2v,0,0,0,0
2017,1,H3N2v,0,0,0,0
2017,2,H3N2v,0,0,0,0
2017,3,H3N2v,0,0,0,0
2017,4,H3N2v,0,0,0,0
2017,5,H3N2v,0,0,0,0
2017,6,H3N2v,0,0,0,0
2017,7,H3N2v,0,0,0,0
2017,8,H3N2v,0,0,0,0
2017,9,H3N2v,0,0,0,0
2017,10,H3N2v,0,0,0,0
2017,11,H3N2v,0,0,0,0
2017,12,H3N2v,0,0,0,0
2017,13,H3N2v,0,0,0,0
2017,14,H3N2v,0,0,0,0
2017,15,H3N2v,0,0,0,0
2017,16,H3N2v,0,0,0,0
2017,17,H3N2v,0,0,0,0
2017,18,H3N2v,0,0,0,0
2017,19,H3N2v,0,0,0,0
2017,20,H3N2v,0,0,0,0
2017,21,H3N2v,0,0,0,0
2017,22,H3N2v,0,0,0,0
2017,23,H3N2v,0,0,0,0
2017,24,H3N2v,0,0,0,0
2017,25,H3N2v,0,0,0,0
2017,26,H3N2v,0,0,0,0
2017,27,H3N2v,0,0,0,0
2017,28,H3N2v,1,1,0,0
2017,29,H3N2v,3,5,0,1
2017,30,H3N2v,0,0,0,0
2017,31,H3N2v,2,3,0,0
2017,32,H3N2v,0,0,0,1
2017,33,H3N2v,0,0,0,0
2017,34,H3N2v,0,0,0,0
2017,35,H3N2v,0,0,0,0
2017,36,H3N2v,0,0,0,0
2017,37,H3N2v,0,0,0,0
2017,38,H3N2v,9,6,1,1
2017,39,H3N2v,14,9,1,0
2015,40,A (H3),7,5,23,29
2015,41,A (H3),2,11,9,19
2015,42,A (H3),1,7,18,17
2015,43,A (H3),4,6,4,16
2015,44,A (H3),1,8,8,6
2015,45,A (H3),2,14,7,3
2015,46,A (H3),1,15,16,6
2015,47,A (H3),2,7,3,8
2015,48,A (H3),1,11,14,7
2015,49,A (H3),6,12,9,8
2015,50,A (H3),4,13,5,14
2015,51,A (H3),4,9,10,6
2015,52,A (H3),4,16,9,8
2016,1,A (H3),4,19,16,8
2016,2,A (H3),6,30,17,14
2016,3,A (H3),8,44,20,9
2016,4,A (H3),14,80,31,14
2016,5,A (H3),15,74,37,21
