Entity,Code,Year,"Hospital beds (per 1,000 people) (per 1,000 people)"
Slovenia,SVN,1980,6.95260000228882
Slovenia,SVN,1982,6.67950010299683
Slovenia,SVN,1984,6.50099992752075
Slovenia,SVN,1985,6.32609987258911
Slovenia,SVN,1986,6.26789999008179
Slovenia,SVN,1987,6.2153000831604
Slovenia,SVN,1988,6.13800001144409
Slovenia,SVN,1989,6.06339979171753
Slovenia,SVN,1990,6.0408000946
Slovenia,SVN,1991,6.011300087
Slovenia,SVN,1992,5.9369997978
Slovenia,SVN,1993,5.8007001877
Slovenia,SVN,1994,5.7768998146
Slovenia,SVN,1995,5.75
Slovenia,SVN,1996,5.6599998474
Slovenia,SVN,1997,5.6700000763
Slovenia,SVN,1998,5.6199998856
Slovenia,SVN,1999,5.5500001907
Slovenia,SVN,2000,5.4299998283
Slovenia,SVN,2001,5.1599998474
Slovenia,SVN,2003,5
Slovenia,SVN,2005,4.8
Slovenia,SVN,2006,4.8
Slovenia,SVN,2007,4.7
Slovenia,SVN,2008,4.7
Slovenia,SVN,2009,4.6
Slovenia,SVN,2010,4.57
Slovenia,SVN,2011,4.6
Slovenia,SVN,2012,4.544617
Slovenia,SVN,2013,4.552046
Small states,,1960,4.56175366697732
Solomon Islands,SLB,1960,7.33050870895386
Solomon Islands,SLB,1970,7.34159994125366
Solomon Islands,SLB,1981,5.68289995193481
Solomon Islands,SLB,1990,0.8281000257
Solomon Islands,SLB,1992,2.7481000423
Solomon Islands,SLB,2003,2.2
Solomon Islands,SLB,2005,1.4
Solomon Islands,SLB,2012,1.3
Somalia,SOM,1960,1.35531914234161
Somalia,SOM,1970,1.35570001602173
Somalia,SOM,1975,1.42200005054474
Somalia,SOM,1988,0.906300008296967
Somalia,SOM,1990,0.7534999847
Somalia,SOM,1997,0.400000006
South Africa,ZAF,2005,2.8
South Asia,,1960,0.506428899276053
South Asia,,1970,0.584684518488494
South Asia,,1975,0.626822712047637
South Asia,,1980,0.728362462674703
South Asia,,1981,0.730719948024979
South Asia,,1985,0.707830118584745
South Asia,,1987,0.702483807463503
South Asia,,1991,0.718150276785953
South Asia,,2002,0.678882817770133
South Asia,,2003,0.868219769203789
South Asia,,2005,0.872711657610367
South Asia,,2011,0.689602146627279
South Asia (IDA & IBRD),,1960,0.506428899276053
South Asia (IDA & IBRD),,1970,0.584684518488494
South Asia (IDA & IBRD),,1975,0.626822712047637
South Asia (IDA & IBRD),,1980,0.728362462674703
South Asia (IDA & IBRD),,1981,0.73071994802498
South Asia (IDA & IBRD),,1985,0.707830118584745
South Asia (IDA & IBRD),,1987,0.702483807463503
South Asia (IDA & IBRD),,1991,0.718150276785953
South Asia (IDA & IBRD),,2002,0.678882817770133
South Asia (IDA & IBRD),,2003,0.868219769203789
South Asia (IDA & IBRD),,2005,0.872711657610367
South Asia (IDA & IBRD),,2011,0.689602146627279
South Korea,KOR,1980,1.70000004768372
South Korea,KOR,1985,2.40000009536743
South Korea,KOR,1989,3
South Korea,KOR,1990,3.0999999046
South Korea,KOR,1991,3.2999999523
South Korea,KOR,1992,3.5
South Korea,KOR,1993,3.7000000477
South Korea,KOR,1994,4.0999999046
South Korea,KOR,1995,4.4000000954
South Korea,KOR,1996,4.5999999046
South Korea,KOR,1997,4.8000001907
South Korea,KOR,1998,5.0999999046
South Korea,KOR,1999,5.5999999046
South Korea,KOR,2000,6.0999999046
South Korea,KOR,2001,6.0999999046
South Korea,KOR,2002,6.6
South Korea,KOR,2003,7.0999999046
South Korea,KOR,2004,8.6
South Korea,KOR,2006,8.64
South Korea,KOR,2008,12.3
South Korea,KOR,2009,10.3
Spain,ESP,1970,4.69999980926514
Spain,ESP,1979,5.5
Spain,ESP,1980,5.40000009536743
Spain,ESP,1981,5.40000009536743
Spain,ESP,1982,5.40000009536743
Spain,ESP,1983,5.19999980926514
Spain,ESP,1984,5
Spain,ESP,1985,4.90000009536743
Spain,ESP,1986,4.80000019073486
Spain,ESP,1987,4.80000019073486
Spain,ESP,1988,4.69999980926514
Spain,ESP,1989,4.69999980926514
Spain,ESP,1990,4.5999999046
Spain,ESP,1991,4.5999999046
Spain,ESP,1992,4.5
Spain,ESP,1993,4.4000000954
Spain,ESP,1994,4.4000000954
Spain,ESP,1995,4.3000001907
Spain,ESP,1996,4.3000001907
Spain,ESP,1997,4.1999998093
Spain,ESP,1998,4.1999998093
Spain,ESP,1999,4.0999999046
Spain,ESP,2000,4.0999999046
Spain,ESP,2001,3.9000000954
Spain,ESP,2002,3.9000000954
Spain,ESP,2003,3.5
Spain,ESP,2005,3.4
Spain,ESP,2006,3.4
Spain,ESP,2008,3.2
Spain,ESP,2009,3.2
Spain,ESP,2010,3.16
Spain,ESP,2011,3.1
Sri Lanka,LKA,1960,3.13884115219116
Sri Lanka,LKA,1970,3.01690006256104
Sri Lanka,LKA,1975,3.33330011367798
Sri Lanka,LKA,1980,2.94400000572205
Sri Lanka,LKA,1981,2.93759989738464
Sri Lanka,LKA,1989,2.40300011634827
Sri Lanka,LKA,1990,2.7434999943
Sri Lanka,LKA,1999,2.2000000477
Sri Lanka,LKA,2000,2.9
Sri Lanka,LKA,2001,3
Sri Lanka,LKA,2002,3.1
Sri Lanka,LKA,2004,3.1
Sri Lanka,LKA,2012,3.6
Sub-Saharan Africa,,1960,1.39881733100548
Sub-Saharan Africa,,1970,1.36307942741107
Sub-Saharan Africa,,1975,1.27761228444849
Sub-Saharan Africa,,1990,1.21209566246538
Sub-Saharan Africa (IDA & IBRD),,1960,1.39881733100548
Sub-Saharan Africa (IDA & IBRD),,1970,1.36307942741107
Sub-Saharan Africa (IDA & IBRD),,1975,1.27761228444849
Sub-Saharan Africa (IDA & IBRD),,1990,1.21209566246538
Sub-Saharan Africa (excluding high income),,1960,1.39764542277934
Sub-Saharan Africa (excluding high income),,1970,1.36197309065401
Sub-Saharan Africa (excluding high income),,1975,1.27666623002736
Sub-Saharan Africa (excluding high income),,1990,1.21209566246538
Sudan,SDN,1960,1.00650095939636
Sudan,SDN,1970,1.04260003566742
Sudan,SDN,1975,0.9932000041008
Sudan,SDN,1980,0.890699982643127
Sudan,SDN,1981,0.870199978351593
Sudan,SDN,1990,1.0880000591
Sudan,SDN,2002,0.6999999881
Sudan,SDN,2004,0.7
Sudan,SDN,2006,0.73
Sudan,SDN,2007,0.73
Sudan,SDN,2008,0.7
Sudan,SDN,2009,0.7
Sudan,SDN,2012,0.8
Suriname,SUR,1960,6.51034498214722
Suriname,SUR,1970,5.6774001121521
Suriname,SUR,1980,8.92679977416992
Suriname,SUR,1990,5.6999998093
Suriname,SUR,1995,3.1
Suriname,SUR,1996,3.7400000095
Suriname,SUR,2000,3.9
Suriname,SUR,2001,3.5999999046
Suriname,SUR,2004,3.1
Suriname,SUR,2006,3.3
Suriname,SUR,2007,3.1
Suriname,SUR,2009,2.6
Suriname,SUR,2010,3.1
Swaziland,SWZ,1960,1.94478523731232
Swaziland,SWZ,1970,3.37470006942749
Swaziland,SWZ,2006,2.1
Swaziland,SWZ,2011,2.1
Sweden,SWE,1960,14.1999998092651
Sweden,SWE,1970,15.3000001907349
Sweden,SWE,1980,15.1000003814697
Sweden,SWE,1985,14.6000003814697
Sweden,SWE,1990,12.3999996185
Sweden,SWE,1991,11.8999996185
Sweden,SWE,1992,7.5999999046
Sweden,SWE,1993,7
Sweden,SWE,1994,6.5
Sweden,SWE,1995,4.9000000954
Sweden,SWE,1996,4.4000000954
Sweden,SWE,1997,5.2
Sweden,SWE,1998,3.7999999523
Sweden,SWE,1999,3.7000000477
Sweden,SWE,2000,3.5999999046
Sweden,SWE,2009,2.8
Sweden,SWE,2010,2.73
Sweden,SWE,2011,2.7
Switzerland,CHE,1991,19.8999996185
Switzerland,CHE,2002,6
Switzerland,CHE,2004,5.7
Switzerland,CHE,2005,5.5
Switzerland,CHE,2008,5.3
Switzerland,CHE,2009,5.2
Switzerland,CHE,2010,4.97
Switzerland,CHE,2011,5
Syrian Arab Republic,,1960,1.07673752307892
Syrian Arab Republic,,1970,0.993399977684021
Syrian Arab Republic,,1975,1
Syrian Arab Republic,,1980,1.10450005531311
Syrian Arab Republic,,1981,1.14579999446869
Syrian Arab Republic,,1990,1.0865000486
Syrian Arab Republic,,1996,1.5
Syrian Arab Republic,,1998,1.5
Syrian Arab Republic,,1999,1.3999999762
Syrian Arab Republic,,2003,1.5
Syrian Arab Republic,,2004,1.3
Syrian Arab Republic,,2006,1.4
Syrian Arab Republic,,2007,1.47
Syrian Arab Republic,,2008,1.54
Syrian Arab Republic,,2009,1.5
Syrian Arab Republic,,2010,1.5
Syrian Arab Republic,,2012,1.5
Tajikistan,TJK,1985,10.6448001861572
Tajikistan,TJK,1986,10.6449003219604
Tajikistan,TJK,1987,10.6555995941162
Tajikistan,TJK,1988,10.6742000579834
Tajikistan,TJK,1989,10.6297998428345
Tajikistan,TJK,1990,10.6618003845
Tajikistan,TJK,1991,10.9629001617
Tajikistan,TJK,1992,11.2423000336
Tajikistan,TJK,1993,10.6812000275
Tajikistan,TJK,1994,8.9413003922
Tajikistan,TJK,1995,8.1999998093
Tajikistan,TJK,1996,7.4699997902
Tajikistan,TJK,1997,7.2199997902
Tajikistan,TJK,1998,6.9099998474
Tajikistan,TJK,1999,6.8000001907
Tajikistan,TJK,2000,6.5399999619
Tajikistan,TJK,2001,6.4000000954
Tajikistan,TJK,2002,6.21
Tajikistan,TJK,2003,6.0999999046
Tajikistan,TJK,2004,6.4
Tajikistan,TJK,2005,6.2
Tajikistan,TJK,2006,6.1
Tajikistan,TJK,2007,5.38
Tajikistan,TJK,2008,5.41
Tajikistan,TJK,2009,5.2
Tajikistan,TJK,2011,5.5
Tanzania,TZA,1960,1.49044585227966
Tanzania,TZA,1976,1.43130004405975
Tanzania,TZA,1978,1.4371999502182
Tanzania,TZA,1980,1.39750003814697
Tanzania,TZA,1982,1.36580002307892
Tanzania,TZA,1984,1.30309998989105
Tanzania,TZA,1988,1.09039998054504
Tanzania,TZA,1990,1.024600029
Tanzania,TZA,1992,0.8902999759
Tanzania,TZA,2006,1.1
Tanzania,TZA,2010,0.7
Thailand,THA,1960,0.740034878253937
Thailand,THA,1970,1.13730001449585
Thailand,THA,1975,1.11189997196198
Thailand,THA,1980,1.53509998321533
Thailand,THA,1990,1.6325999498
Thailand,THA,1991,1.6612999439
Thailand,THA,1992,1.7066999674
Thailand,THA,1995,1.9900000095
Thailand,THA,1999,2.2000000477
Thailand,THA,2000,2.2
Thailand,THA,2002,2.2
Thailand,THA,2010,2.1
Timor,TLS,2010,5.9
Togo,TGO,1960,1.26509189605713
Togo,TGO,1970,1.5333000421524
Togo,TGO,1975,1.43990004062653
Togo,TGO,1990,1.5111000538
Togo,TGO,2005,0.9
Togo,TGO,2011,0.7
Tonga,TON,1960,2.5
Tonga,TON,1970,2.59299993515015
Tonga,TON,1980,3.44679999351501
Tonga,TON,1981,3.53940010070801
Tonga,TON,2001,3.2000000477
Tonga,TON,2004,2.4
Tonga,TON,2008,2.4
Tonga,TON,2010,2.6
Trinidad and Tobago,TTO,1960,5.58956098556519
Trinidad and Tobago,TTO,1970,4.94339990615845
Trinidad and Tobago,TTO,1975,4.98519992828369
Trinidad and Tobago,TTO,1986,5.03730010986328
Trinidad and Tobago,TTO,1990,4
Trinidad and Tobago,TTO,1993,3.2425999641
Trinidad and Tobago,TTO,1995,3.8
Trinidad and Tobago,TTO,1996,5.1100001335
Trinidad and Tobago,TTO,2000,3.3
Trinidad and Tobago,TTO,2001,3.4000000954
Trinidad and Tobago,TTO,2003,3.3
Trinidad and Tobago,TTO,2005,2.6
Trinidad and Tobago,TTO,2006,2.7
Trinidad and Tobago,TTO,2007,2.7
Trinidad and Tobago,TTO,2008,2.5
Trinidad and Tobago,TTO,2009,2.6
Trinidad and Tobago,TTO,2010,2.1
Trinidad and Tobago,TTO,2012,2.7
Tunisia,TUN,1960,2.4676616191864
Tunisia,TUN,1970,2.44429993629456
Tunisia,TUN,1975,2.5
Tunisia,TUN,1980,2.12579989433289
Tunisia,TUN,1989,1.96570003032684
Tunisia,TUN,1990,1.9167000055
Tunisia,TUN,1991,2.0123000145
Tunisia,TUN,1992,2.8573000431
Tunisia,TUN,1994,1.761500001
Tunisia,TUN,1996,2
Tunisia,TUN,1997,1.7000000477
Tunisia,TUN,2002,1.7000000477
Tunisia,TUN,2004,1.8
Tunisia,TUN,2006,1.9
Tunisia,TUN,2007,1.76
Tunisia,TUN,2008,2
Tunisia,TUN,2009,2.1
Tunisia,TUN,2010,2.1
Tunisia,TUN,2012,2.1
Turkey,TUR,1960,1.70000004768372
Turkey,TUR,1965,1.79999995231628
Turkey,TUR,1970,2
Turkey,TUR,1975,2
Turkey,TUR,1980,2.20000004768372
Turkey,TUR,1985,2.09999990463257
Turkey,TUR,1986,2.09999990463257
Turkey,TUR,1987,2.09999990463257
Turkey,TUR,1988,2.09999990463257
Turkey,TUR,1989,2.09999990463257
Turkey,TUR,1990,2.4000000954
Turkey,TUR,1991,2.4000000954
Turkey,TUR,1992,2.4000000954
Turkey,TUR,1993,2.5
Turkey,TUR,1994,2.5
Turkey,TUR,1995,2.5
Turkey,TUR,1996,2.5
Turkey,TUR,1997,2.5
Turkey,TUR,1998,2.5
Turkey,TUR,1999,2.5999999046
Turkey,TUR,2000,2.5999999046
Turkey,TUR,2001,2.5999999046
Turkey,TUR,2002,2.5999999046
Turkey,TUR,2003,2.5999999046
Turkey,TUR,2004,2.6
Turkey,TUR,2005,2.6
Turkey,TUR,2006,2.7
Turkey,TUR,2007,2.8
Turkey,TUR,2008,2.4
Turkey,TUR,2009,2.5
Turkey,TUR,2010,2.5
Turkey,TUR,2011,2.5
Turkmenistan,TKM,1980,10.4604997634888
Turkmenistan,TKM,1985,10.6680002212524
Turkmenistan,TKM,1986,11.122200012207
Turkmenistan,TKM,1987,11.1049995422363
Turkmenistan,TKM,1988,11.1293001174927
Turkmenistan,TKM,1989,11.1934003829956
Turkmenistan,TKM,1990,11.4849996567
Turkmenistan,TKM,1991,11.5550003052
Turkmenistan,TKM,1992,11.4153003693
Turkmenistan,TKM,1993,11.678899765
Turkmenistan,TKM,1994,11.470700264
Turkmenistan,TKM,1995,10.2600002289
Turkmenistan,TKM,1996,8.0100002289
Turkmenistan,TKM,1997,7.1100001335
Turkmenistan,TKM,2004,4.9
Turkmenistan,TKM,2006,4.3331
Turkmenistan,TKM,2007,4.1
Turkmenistan,TKM,2009,4
Turkmenistan,TKM,2011,4.07
Turkmenistan,TKM,2012,4
Tuvalu,TUV,2001,5.6
Uganda,UGA,1960,1.4807984828949
Uganda,UGA,1970,1.55869996547699
Uganda,UGA,1975,1.64849996566772
Uganda,UGA,1981,1.51250004768372
Uganda,UGA,1988,1.3154000043869
Uganda,UGA,1991,0.9161999822
Uganda,UGA,2004,0.7
Uganda,UGA,2005,1
Uganda,UGA,2006,1.1
Uganda,UGA,2009,0.4
Uganda,UGA,2010,0.5
Ukraine,UKR,1980,12.143500328064
Ukraine,UKR,1981,12.2532997131348
Ukraine,UKR,1982,12.3577995300293
Ukraine,UKR,1983,12.4448003768921
Ukraine,UKR,1984,12.5909996032715
Ukraine,UKR,1985,12.6949996948242
Ukraine,UKR,1986,12.7875995635986
Ukraine,UKR,1987,12.8506002426147
Ukraine,UKR,1988,12.9303998947144
Ukraine,UKR,1989,13.0064001083374
Ukraine,UKR,1990,13.0130996704
Ukraine,UKR,1991,12.9690999985
Ukraine,UKR,1992,12.7290000916
Ukraine,UKR,1993,12.470700264
Ukraine,UKR,1994,12.3022003174
Ukraine,UKR,1995,11.8900003433
Ukraine,UKR,1996,10.8400001526
Ukraine,UKR,1997,9.3699998856
Ukraine,UKR,1998,9.0399999619
Ukraine,UKR,1999,8.9499998093
Ukraine,UKR,2000,8.8199996948
Ukraine,UKR,2001,8.7399997711
Ukraine,UKR,2003,8.8000001907
Ukraine,UKR,2005,8.7
Ukraine,UKR,2006,8.7
Ukraine,UKR,2009,8.7
Ukraine,UKR,2012,9
United Arab Emirates,ARE,1980,2.84949994087219
United Arab Emirates,ARE,1981,2.87509989738464
United Arab Emirates,ARE,1990,2.6400001049
United Arab Emirates,ARE,1992,3.0604999065
United Arab Emirates,ARE,1996,2.6400001049
United Arab Emirates,ARE,2002,2.2
United Arab Emirates,ARE,2005,1.88
United Arab Emirates,ARE,2007,1.86
United Arab Emirates,ARE,2008,1.9
United Arab Emirates,ARE,2012,1.1
United Kingdom,GBR,1960,10.6999998092651
United Kingdom,GBR,1970,9.60000038146973
United Kingdom,GBR,1980,8.10000038146973
United Kingdom,GBR,1985,7.40000009536743
United Kingdom,GBR,1990,5.9000000954
United Kingdom,GBR,1991,5.5999999046
United Kingdom,GBR,1992,5.4000000954
United Kingdom,GBR,1993,5.0999999046
United Kingdom,GBR,1994,4.8000001907
United Kingdom,GBR,1995,4.8000001907
United Kingdom,GBR,1996,4.5999999046
United Kingdom,GBR,1997,4.5999999046
United Kingdom,GBR,1998,4.4000000954
United Kingdom,GBR,1999,4.1999998093
United Kingdom,GBR,2000,4.1999998093
United Kingdom,GBR,2001,4.1999998093
United Kingdom,GBR,2002,4.1999998093
United Kingdom,GBR,2003,4.1999998093
United Kingdom,GBR,2004,3.9
United Kingdom,GBR,2008,3.4
United Kingdom,GBR,2009,3.3
United Kingdom,GBR,2010,2.98
United Kingdom,GBR,2011,2.9
United States,USA,1960,9.19999980926514
United States,USA,1965,8.80000019073486
United States,USA,1970,7.90000009536743
United States,USA,1971,7.5
United States,USA,1972,7.40000009536743
United States,USA,1973,7.19999980926514
United States,USA,1974,7.09999990463257
United States,USA,1975,6.80000019073486
United States,USA,1976,6.59999990463257
United States,USA,1977,6.40000009536743
United States,USA,1978,6.19999980926514
United States,USA,1979,6.09999990463257
United States,USA,1980,6
United States,USA,1981,5.90000009536743
United States,USA,1982,5.90000009536743
United States,USA,1983,5.80000019073486
United States,USA,1984,5.69999980926514
United States,USA,1985,5.5
United States,USA,1986,5.40000009536743
United States,USA,1987,5.19999980926514
United States,USA,1988,5.09999990463257
United States,USA,1989,5
United States,USA,1990,4.9000000954
United States,USA,1991,4.8000001907
United States,USA,1992,4.5999999046
United States,USA,1993,4.5
United States,USA,1994,4.3000001907
United States,USA,1995,4.0999999046
United States,USA,1996,3.9000000954
United States,USA,1997,3.7999999523
United States,USA,1998,3.7000000477
United States,USA,1999,3.5999999046
United States,USA,2000,3.5
United States,USA,2001,3.5
United States,USA,2002,3.4000000954
United States,USA,2003,3.3
United States,USA,2005,3.2
United States,USA,2006,3.1
United States,USA,2007,3.1
United States,USA,2008,3.1
United States,USA,2009,3
United States,USA,2010,3
United States,USA,2011,2.9
United States Virgin Islands,VIR,1990,4.8000001907
United States Virgin Islands,VIR,1996,18.6800003052
Upper middle income,,1970,1.84764113444817
Upper middle income,,1975,2.19820848946962
Upper middle income,,1980,2.49624982289046
Upper middle income,,1985,3.90009150327495
Upper middle income,,1986,3.94374062720714
Upper middle income,,1987,3.9009197048334
Upper middle income,,1988,3.96334751490955
Upper middle income,,1989,3.94568670494336
Upper middle income,,1990,3.56636211523387
Upper middle income,,1991,3.78699565586369
Upper middle income,,1992,3.69903366265352
Upper middle income,,1993,3.65864663844828
Upper middle income,,1994,3.67078726898862
Upper middle income,,1995,3.63793851002236
Upper middle income,,1996,3.37003572007821
Upper middle income,,1997,3.54244597146816
Upper middle income,,1998,3.42241052053249
Upper middle income,,1999,3.38016595165013
Upper middle income,,2000,3.37038819086651
Upper middle income,,2001,3.26355744868843
Upper middle income,,2002,2.40185129280622
Upper middle income,,2003,2.93222296787799
Upper middle income,,2004,3.36959519065351
Upper middle income,,2005,3.10715945021153
Upper middle income,,2006,2.93017309322727
Upper middle income,,2009,3.6100506644444
Upper middle income,,2010,3.14272577523164
Upper middle income,,2011,3.31623420278411
Uruguay,URY,1960,5.5118203163147
Uruguay,URY,1970,5.91270017623901
Uruguay,URY,1975,5.00180006027222
Uruguay,URY,1985,3.24580001831055
Uruguay,URY,1990,4.522600174
Uruguay,URY,1993,4.5
Uruguay,URY,1996,4.3899998665
Uruguay,URY,2003,1.8999999762
Uruguay,URY,2005,2.4
Uruguay,URY,2006,2.9
Uruguay,URY,2007,2.9
Uruguay,URY,2010,1.2
Uruguay,URY,2011,3
Uruguay,URY,2012,2.5
Uzbekistan,UZB,1980,9.17630004882813
Uzbekistan,UZB,1985,11.8341999053955
Uzbekistan,UZB,1986,11.9556999206543
Uzbekistan,UZB,1987,11.9456996917725
Uzbekistan,UZB,1988,12.2161998748779
Uzbekistan,UZB,1989,12.2850999832153
Uzbekistan,UZB,1990,12.48279953
Uzbekistan,UZB,1991,10.9472999573
Uzbekistan,UZB,1992,10.7540998459
Uzbekistan,UZB,1993,9.394200325
Uzbekistan,UZB,1994,8.6632995605
Uzbekistan,UZB,1995,8.3000001907
Uzbekistan,UZB,1996,7.9299998283
Uzbekistan,UZB,1997,6.4800000191
Uzbekistan,UZB,1998,5.5500001907
Uzbekistan,UZB,1999,5.3899998665
Uzbekistan,UZB,2000,5.3299999237
Uzbekistan,UZB,2001,5.3400001526
Uzbekistan,UZB,2003,5.5
Uzbekistan,UZB,2005,5.2
Uzbekistan,UZB,2007,4.8
Uzbekistan,UZB,2009,4.6
Uzbekistan,UZB,2010,4.4
Vanuatu,VUT,1960,5.43076944351196
Vanuatu,VUT,1970,10.7349004745483
Vanuatu,VUT,1980,6.1793999671936
Vanuatu,VUT,2001,3.0999999046
Vanuatu,VUT,2003,3.7
Vanuatu,VUT,2005,4.1
Vanuatu,VUT,2008,1.7
Venezuela,VEN,1974,0.342999994754791
Venezuela,VEN,1975,0.331499993801117
Venezuela,VEN,1976,0.342900007963181
Venezuela,VEN,1980,0.331900000572205
Venezuela,VEN,1982,0.370400011539459
Venezuela,VEN,1983,0.358200013637543
Venezuela,VEN,1984,0.37279999256134
Venezuela,VEN,1985,2.69309997558594
Venezuela,VEN,1986,2.70009994506836
Venezuela,VEN,1987,2.59829998016357
Venezuela,VEN,1988,2.49959993362427
Venezuela,VEN,1990,2.6779000759
Venezuela,VEN,1991,2.6775999069
Venezuela,VEN,1992,2.5729999542
Venezuela,VEN,1993,2.5999999046
Venezuela,VEN,1996,1.4700000286
Venezuela,VEN,2001,0.8000000119
Venezuela,VEN,2003,0.9
Venezuela,VEN,2007,1.3
Venezuela,VEN,2009,1.1
Venezuela,VEN,2011,0.9
Vietnam,VNM,1980,3.49729990959167
Vietnam,VNM,1981,3.69609999656677
Vietnam,VNM,1989,3.30170011520386
Vietnam,VNM,1990,3.8329000473
Vietnam,VNM,1997,1.6699999571
Vietnam,VNM,2001,2.4000000954
Vietnam,VNM,2002,1.4
Vietnam,VNM,2004,2.8
Vietnam,VNM,2005,2.6
Vietnam,VNM,2006,2.66
Vietnam,VNM,2008,2.9
Vietnam,VNM,2009,3.1
Vietnam,VNM,2010,2
World,OWID_WRL,1970,3.07931166247422
World,OWID_WRL,1975,2.39976333092985
World,OWID_WRL,1980,3.59292442220488
World,OWID_WRL,1985,4.12566654217895
World,OWID_WRL,1990,3.64518705162083
World,OWID_WRL,1991,3.42752083780477
World,OWID_WRL,2002,2.60746419307935
World,OWID_WRL,2005,2.91906890303568
Yemen,YEM,1960,0.454545468091965
Yemen,YEM,1970,0.809700012207031
Yemen,YEM,1975,0.865499973297119
Yemen,YEM,1990,0.8361999989
Yemen,YEM,1996,0.6899999976
Yemen,YEM,1998,0.6000000238
Yemen,YEM,2001,0.6000000238
Yemen,YEM,2005,0.6
Yemen,YEM,2006,0.7
Yemen,YEM,2007,0.7
Yemen,YEM,2008,0.7
Yemen,YEM,2009,0.7
Yemen,YEM,2010,0.7
Yemen,YEM,2012,0.7
Zambia,ZMB,1960,2.80165553092957
Zambia,ZMB,1970,3.16109991073608
Zambia,ZMB,1975,3.33680009841919
Zambia,ZMB,1981,3.48219990730286
Zambia,ZMB,2004,2
Zambia,ZMB,2008,1.9
Zambia,ZMB,2010,2
Zimbabwe,ZWE,1960,3.87664604187012
Zimbabwe,ZWE,1970,3.49539995193481
Zimbabwe,ZWE,1975,3.31369996070862
Zimbabwe,ZWE,1980,3.00270009040833
Zimbabwe,ZWE,1985,1.39359998703003
Zimbabwe,ZWE,1987,1.94079995155334
Zimbabwe,ZWE,1990,0.5105000138
Zimbabwe,ZWE,2006,3
Zimbabwe,ZWE,2011,1.7
